,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Date,DateTime
1543,16:00:00,86,75,70,11,10, 0 mph,29.7, 0.0 in,2022-10-05,2022-10-05 16:00:00
1544,16:30:00,86,77,74,10,10, 0 mph,29.7, 0.0 in,2022-10-05,2022-10-05 16:30:00
1545,17:00:00,86,77,74,10,8, 0 mph,29.73, 0.0 in,2022-10-05,2022-10-05 17:00:00
1546,17:30:00,84,77,79,10,9, 0 mph,29.76, 0.0 in,2022-10-05,2022-10-05 17:30:00
1547,18:00:00,84,77,79,10,9, 0 mph,29.76, 0.0 in,2022-10-05,2022-10-05 18:00:00
1548,18:30:00,84,77,79,10,9, 0 mph,29.76, 0.0 in,2022-10-05,2022-10-05 18:30:00
1549,19:00:00,84,77,79,10,6, 0 mph,29.79, 0.0 in,2022-10-05,2022-10-05 19:00:00
1550,19:30:00,84,77,79,10,6, 0 mph,29.79, 0.0 in,2022-10-05,2022-10-05 19:30:00
1551,20:00:00,84,77,79,10,8, 0 mph,29.79, 0.0 in,2022-10-05,2022-10-05 20:00:00
1552,20:30:00,82,77,84,3,8, 0 mph,29.82, 0.0 in,2022-10-05,2022-10-05 20:30:00
1553,21:00:00,82,77,84,3,7, 0 mph,29.82, 0.0 in,2022-10-05,2022-10-05 21:00:00
1554,21:30:00,82,77,84,3,9, 0 mph,29.85, 0.0 in,2022-10-05,2022-10-05 21:30:00
1555,22:00:00,82,77,84,3,7, 0 mph,29.85, 0.0 in,2022-10-05,2022-10-05 22:00:00
1556,22:30:00,82,77,84,3,7, 0 mph,29.85, 0.0 in,2022-10-05,2022-10-05 22:30:00
1557,23:00:00,81,77,89,3,7, 0 mph,29.85, 0.0 in,2022-10-05,2022-10-05 23:00:00
1558,23:30:00,81,77,89,1,6, 0 mph,29.82, 0.0 in,2022-10-05,2022-10-05 23:30:00
1559,00:00:00,79,77,94,14,3, 0 mph,29.76, 0.0 in,2022-10-03,2022-10-03 00:00:00
1560,00:30:00,79,77,94,14,1, 0 mph,29.76, 0.0 in,2022-10-03,2022-10-03 00:30:00
1561,01:00:00,79,77,94,14,1, 0 mph,29.76, 0.0 in,2022-10-03,2022-10-03 01:00:00
1562,01:30:00,79,77,94,14,2, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 01:30:00
1563,02:00:00,79,77,94,1,1, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 02:00:00
1564,02:30:00,79,77,94,2,1, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 02:30:00
1565,03:00:00,79,77,94,1,1, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 03:00:00
1566,03:30:00,77,77,100,1,1, 0 mph,29.7, 0.0 in,2022-10-03,2022-10-03 03:30:00
1567,04:00:00,79,77,94,14,1, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 04:00:00
1568,04:30:00,77,77,100,14,2, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 04:30:00
1569,05:00:00,77,77,100,14,3, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 05:00:00
1570,05:30:00,79,77,94,1,5, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 05:30:00
1571,06:00:00,79,77,94,11,5, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 06:00:00
1572,06:30:00,79,77,94,1,5, 0 mph,29.76, 0.0 in,2022-10-03,2022-10-03 06:30:00
1573,07:00:00,79,77,94,1,5, 0 mph,29.76, 0.0 in,2022-10-03,2022-10-03 07:00:00
1574,07:30:00,81,79,94,1,5, 0 mph,29.76, 0.0 in,2022-10-03,2022-10-03 07:30:00
1575,08:00:00,82,79,89,1,7, 0 mph,29.76, 0.0 in,2022-10-03,2022-10-03 08:00:00
1576,08:30:00,84,77,79,1,10, 0 mph,29.79, 0.0 in,2022-10-03,2022-10-03 08:30:00
1577,09:00:00,86,79,79,1,12, 0 mph,29.79, 0.0 in,2022-10-03,2022-10-03 09:00:00
1578,09:30:00,86,77,74,1,12, 0 mph,29.79, 0.0 in,2022-10-03,2022-10-03 09:30:00
1579,10:00:00,88,77,70,1,13, 0 mph,29.76, 0.0 in,2022-10-03,2022-10-03 10:00:00
1580,10:30:00,88,75,66,1,12, 0 mph,29.76, 0.0 in,2022-10-03,2022-10-03 10:30:00
1581,11:00:00,88,77,70,3,10, 0 mph,29.76, 0.0 in,2022-10-03,2022-10-03 11:00:00
1582,11:30:00,90,77,66,1,14, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 11:30:00
1583,12:00:00,88,77,70,3,13, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 12:00:00
1584,12:30:00,90,79,70,3,9, 0 mph,29.7, 0.0 in,2022-10-03,2022-10-03 12:30:00
1585,13:00:00,90,77,66,3,10, 0 mph,29.7, 0.0 in,2022-10-03,2022-10-03 13:00:00
1586,13:30:00,86,79,79,1,6, 0 mph,29.7, 0.0 in,2022-10-03,2022-10-03 13:30:00
1587,14:00:00,84,77,79,2,9, 0 mph,29.67, 0.0 in,2022-10-03,2022-10-03 14:00:00
1588,14:30:00,86,79,79,1,9, 0 mph,29.67, 0.0 in,2022-10-03,2022-10-03 14:30:00
1589,15:00:00,86,75,70,11,7, 0 mph,29.67, 0.0 in,2022-10-03,2022-10-03 15:00:00
1590,15:30:00,86,75,70,11,8, 0 mph,29.64, 0.0 in,2022-10-03,2022-10-03 15:30:00
1591,16:00:00,86,75,70,10,8, 0 mph,29.64, 0.0 in,2022-10-03,2022-10-03 16:00:00
1592,16:30:00,86,77,74,11,8, 0 mph,29.67, 0.0 in,2022-10-03,2022-10-03 16:30:00
1593,17:00:00,86,75,70,10,8, 0 mph,29.67, 0.0 in,2022-10-03,2022-10-03 17:00:00
1594,17:30:00,84,75,74,11,9, 0 mph,29.7, 0.0 in,2022-10-03,2022-10-03 17:30:00
1595,18:00:00,84,75,74,11,7, 0 mph,29.7, 0.0 in,2022-10-03,2022-10-03 18:00:00
1596,18:30:00,84,75,74,11,7, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 18:30:00
1597,19:00:00,84,77,79,11,6, 0 mph,29.73, 0.0 in,2022-10-03,2022-10-03 19:00:00
1598,19:30:00,84,77,79,11,6, 0 mph,29.76, 0.0 in,2022-10-03,2022-10-03 19:30:00
1599,20:00:00,84,77,79,10,9, 0 mph,29.76, 0.0 in,2022-10-03,2022-10-03 20:00:00
1600,20:30:00,82,77,84,10,6, 0 mph,29.79, 0.0 in,2022-10-03,2022-10-03 20:30:00
1601,21:00:00,82,77,84,10,5, 0 mph,29.79, 0.0 in,2022-10-03,2022-10-03 21:00:00
1602,21:30:00,82,77,84,10,8, 0 mph,29.79, 0.0 in,2022-10-03,2022-10-03 21:30:00
1603,22:00:00,82,79,89,10,7, 0 mph,29.79, 0.0 in,2022-10-03,2022-10-03 22:00:00
1604,22:30:00,82,79,89,10,6, 0 mph,29.79, 0.0 in,2022-10-03,2022-10-03 22:30:00
1605,23:00:00,82,79,89,10,5, 0 mph,29.79, 0.0 in,2022-10-03,2022-10-03 23:00:00
1606,23:30:00,82,79,89,10,6, 0 mph,29.79, 0.0 in,2022-10-03,2022-10-03 23:30:00
1607,00:00:00,77,77,100,14,1, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 00:00:00
1608,00:30:00,77,77,100,14,2, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 00:30:00
1609,01:00:00,77,77,100,14,2, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 01:00:00
1610,01:30:00,77,77,100,14,1, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 01:30:00
1611,02:00:00,77,75,94,14,2, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 02:00:00
1612,02:30:00,77,75,94,2,1, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 02:30:00
1613,03:00:00,77,77,100,14,1, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 03:00:00
1614,03:30:00,77,77,100,1,2, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 03:30:00
1615,04:00:00,77,77,100,1,3, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 04:00:00
1616,04:30:00,77,77,100,1,5, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 04:30:00
1617,05:00:00,77,77,100,14,3, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 05:00:00
1618,05:30:00,77,77,100,1,3, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 05:30:00
1619,06:00:00,77,77,100,1,5, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 06:00:00
1620,06:30:00,79,77,94,1,6, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 06:30:00
1621,07:00:00,79,77,94,14,3, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 07:00:00
1622,07:30:00,81,77,89,14,2, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 07:30:00
1623,08:00:00,81,77,89,14,3, 0 mph,29.79, 0.0 in,2022-10-02,2022-10-02 08:00:00
1624,08:30:00,82,79,89,11,2, 0 mph,29.79, 0.0 in,2022-10-02,2022-10-02 08:30:00
1625,09:00:00,82,77,84,14,1, 0 mph,29.79, 0.0 in,2022-10-02,2022-10-02 09:00:00
1626,09:30:00,84,77,79,14,3, 0 mph,29.79, 0.0 in,2022-10-02,2022-10-02 09:30:00
1627,10:00:00,84,77,79,14,1, 0 mph,29.79, 0.0 in,2022-10-02,2022-10-02 10:00:00
1628,10:30:00,84,77,79,14,1, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 10:30:00
1629,11:00:00,84,81,89,14,3, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 11:00:00
1630,11:30:00,86,79,79,14,3, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 11:30:00
1631,12:00:00,86,79,79,14,2, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 12:00:00
1632,12:30:00,81,79,94,17,8, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 12:30:00
1633,13:00:00,84,81,89,17,13, 0 mph,29.7, 0.0 in,2022-10-02,2022-10-02 13:00:00
1634,13:30:00,84,79,84,17,8, 0 mph,29.7, 0.0 in,2022-10-02,2022-10-02 13:30:00
1635,14:00:00,88,79,75,13,7, 0 mph,29.67, 0.0 in,2022-10-02,2022-10-02 14:00:00
1636,14:30:00,90,77,66,12,8, 0 mph,29.67, 0.0 in,2022-10-02,2022-10-02 14:30:00
1637,15:00:00,86,75,70,9,8, 0 mph,29.67, 0.0 in,2022-10-02,2022-10-02 15:00:00
1638,15:30:00,84,75,74,9,8, 0 mph,29.67, 0.0 in,2022-10-02,2022-10-02 15:30:00
1639,16:00:00,84,75,74,12,8, 0 mph,29.67, 0.0 in,2022-10-02,2022-10-02 16:00:00
1640,16:30:00,84,77,79,11,6, 0 mph,29.67, 0.0 in,2022-10-02,2022-10-02 16:30:00
1641,17:00:00,84,77,79,11,6, 0 mph,29.7, 0.0 in,2022-10-02,2022-10-02 17:00:00
1642,17:30:00,84,77,79,10,7, 0 mph,29.7, 0.0 in,2022-10-02,2022-10-02 17:30:00
1643,18:00:00,81,77,89,10,8, 0 mph,29.7, 0.0 in,2022-10-02,2022-10-02 18:00:00
1644,18:30:00,81,77,89,14,3, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 18:30:00
1645,19:00:00,81,77,89,10,6, 0 mph,29.73, 0.0 in,2022-10-02,2022-10-02 19:00:00
1646,19:30:00,81,77,89,10,7, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 19:30:00
1647,20:00:00,82,77,84,10,6, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 20:00:00
1648,20:30:00,81,77,89,11,6, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 20:30:00
1649,21:00:00,82,77,84,10,5, 0 mph,29.79, 0.0 in,2022-10-02,2022-10-02 21:00:00
1650,21:30:00,81,77,89,3,5, 0 mph,29.79, 0.0 in,2022-10-02,2022-10-02 21:30:00
1651,22:00:00,81,77,89,10,6, 0 mph,29.79, 0.0 in,2022-10-02,2022-10-02 22:00:00
1652,22:30:00,81,77,89,10,5, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 22:30:00
1653,23:00:00,81,77,89,10,5, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 23:00:00
1654,23:30:00,81,77,89,14,3, 0 mph,29.76, 0.0 in,2022-10-02,2022-10-02 23:30:00
1655,00:00:00,79,77,94,9,6, 0 mph,29.73, 0.0 in,2022-09-30,2022-09-30 00:00:00
1656,00:30:00,79,77,94,9,5, 0 mph,29.73, 0.0 in,2022-09-30,2022-09-30 00:30:00
1657,01:00:00,79,77,94,9,5, 0 mph,29.7, 0.0 in,2022-09-30,2022-09-30 01:00:00
1658,01:30:00,79,77,94,9,5, 0 mph,29.73, 0.0 in,2022-09-30,2022-09-30 01:30:00
1659,02:00:00,77,77,100,14,3, 0 mph,29.7, 0.0 in,2022-09-30,2022-09-30 02:00:00
1660,02:30:00,77,77,100,14,2, 0 mph,29.7, 0.0 in,2022-09-30,2022-09-30 02:30:00
1661,03:00:00,77,77,100,14,2, 0 mph,29.7, 0.0 in,2022-09-30,2022-09-30 03:00:00
1662,03:30:00,77,77,100,14,3, 0 mph,29.7, 0.0 in,2022-09-30,2022-09-30 03:30:00
1663,04:00:00,77,77,100,10,3, 0 mph,29.7, 0.0 in,2022-09-30,2022-09-30 04:00:00
1664,04:30:00,79,77,94,14,2, 0 mph,29.73, 0.0 in,2022-09-30,2022-09-30 04:30:00
1665,05:00:00,79,77,94,14,2, 0 mph,29.73, 0.0 in,2022-09-30,2022-09-30 05:00:00
1666,05:30:00,79,77,94,14,3, 0 mph,29.73, 0.0 in,2022-09-30,2022-09-30 05:30:00
1667,06:00:00,79,77,94,9,5, 0 mph,29.76, 0.0 in,2022-09-30,2022-09-30 06:00:00
1668,06:30:00,79,77,94,9,5, 0 mph,29.76, 0.0 in,2022-09-30,2022-09-30 06:30:00
1669,07:00:00,79,77,94,9,7, 0 mph,29.76, 0.0 in,2022-09-30,2022-09-30 07:00:00
1670,07:30:00,81,79,94,12,8, 0 mph,29.76, 0.0 in,2022-09-30,2022-09-30 07:30:00
1671,08:00:00,81,77,89,13,10, 0 mph,29.79, 0.0 in,2022-09-30,2022-09-30 08:00:00
1672,08:30:00,81,77,89,13,9, 0 mph,29.79, 0.0 in,2022-09-30,2022-09-30 08:30:00
1673,09:00:00,82,77,84,13,8, 0 mph,29.79, 0.0 in,2022-09-30,2022-09-30 09:00:00
1674,09:30:00,82,77,84,17,9, 0 mph,29.79, 0.0 in,2022-09-30,2022-09-30 09:30:00
1675,10:00:00,84,77,79,17,9, 0 mph,29.79, 0.0 in,2022-09-30,2022-09-30 10:00:00
1676,10:30:00,84,77,79,17,8, 0 mph,29.76, 0.0 in,2022-09-30,2022-09-30 10:30:00
1677,11:00:00,86,79,79,15,6, 0 mph,29.76, 0.0 in,2022-09-30,2022-09-30 11:00:00
1678,11:30:00,88,81,79,17,10, 0 mph,29.73, 0.0 in,2022-09-30,2022-09-30 11:30:00
1679,12:00:00,88,79,75,17,12, 0 mph,29.73, 0.0 in,2022-09-30,2022-09-30 12:00:00
1680,12:30:00,88,79,75,17,13, 0 mph,29.73, 0.0 in,2022-09-30,2022-09-30 12:30:00
1681,13:00:00,88,77,70,17,13, 0 mph,29.7, 0.0 in,2022-09-30,2022-09-30 13:00:00
1682,13:30:00,88,77,70,15,9, 0 mph,29.7, 0.0 in,2022-09-30,2022-09-30 13:30:00
1683,14:00:00,86,79,79,15,10, 0 mph,29.67, 0.0 in,2022-09-30,2022-09-30 14:00:00
1684,14:30:00,88,77,70,15,12, 0 mph,29.67, 0.0 in,2022-09-30,2022-09-30 14:30:00
1685,15:00:00,86,77,74,15,14, 0 mph,29.67, 0.0 in,2022-09-30,2022-09-30 15:00:00
1686,15:30:00,79,77,94,16,12, 0 mph,29.7, 0.0 in,2022-09-30,2022-09-30 15:30:00
1687,16:00:00,81,79,94,14,3, 0 mph,29.67, 0.0 in,2022-09-30,2022-09-30 16:00:00
1688,16:30:00,82,79,89,15,5, 0 mph,29.67, 0.0 in,2022-09-30,2022-09-30 16:30:00
1689,17:00:00,82,79,89,16,7, 0 mph,29.67, 0.0 in,2022-09-30,2022-09-30 17:00:00
1690,17:30:00,82,79,89,14,3, 0 mph,29.7, 0.0 in,2022-09-30,2022-09-30 17:30:00
1691,18:00:00,82,77,84,17,3, 0 mph,29.7, 0.0 in,2022-09-30,2022-09-30 18:00:00
1692,18:30:00,81,77,89,15,5, 0 mph,29.7, 0.0 in,2022-09-30,2022-09-30 18:30:00
1693,19:00:00,81,77,89,15,7, 0 mph,29.73, 0.0 in,2022-09-30,2022-09-30 19:00:00
1694,19:30:00,81,77,89,15,7, 0 mph,29.73, 0.0 in,2022-09-30,2022-09-30 19:30:00
1695,20:00:00,81,77,89,17,6, 0 mph,29.76, 0.0 in,2022-09-30,2022-09-30 20:00:00
1696,20:30:00,81,77,89,17,6, 0 mph,29.76, 0.0 in,2022-09-30,2022-09-30 20:30:00
1697,21:00:00,81,77,89,15,3, 0 mph,29.79, 0.0 in,2022-09-30,2022-09-30 21:00:00
1698,21:30:00,81,77,89,14,3, 0 mph,29.79, 0.0 in,2022-09-30,2022-09-30 21:30:00
1699,22:00:00,81,77,89,14,3, 0 mph,29.79, 0.0 in,2022-09-30,2022-09-30 22:00:00
1700,22:30:00,81,77,89,12,5, 0 mph,29.79, 0.0 in,2022-09-30,2022-09-30 22:30:00
1701,23:00:00,82,77,84,13,3, 0 mph,29.79, 0.0 in,2022-09-30,2022-09-30 23:00:00
1702,23:30:00,81,77,89,14,3, 0 mph,29.76, 0.0 in,2022-09-30,2022-09-30 23:30:00
1703,00:00:00,81,77,89,14,1, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 00:00:00
1704,00:30:00,81,79,94,14,2, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 00:30:00
1705,01:00:00,81,79,94,1,2, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 01:00:00
1706,01:30:00,81,79,94,10,3, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 01:30:00
1707,02:00:00,81,79,94,14,3, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 02:00:00
1708,02:30:00,81,79,94,12,3, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 02:30:00
1709,03:00:00,79,79,100,9,3, 0 mph,29.73, 0.0 in,2022-10-01,2022-10-01 03:00:00
1710,03:30:00,79,79,100,9,3, 0 mph,29.73, 0.0 in,2022-10-01,2022-10-01 03:30:00
1711,04:00:00,79,77,94,0,0, 0 mph,29.73, 0.0 in,2022-10-01,2022-10-01 04:00:00
1712,04:30:00,79,77,94,10,2, 0 mph,29.73, 0.0 in,2022-10-01,2022-10-01 04:30:00
1713,05:00:00,79,79,100,14,1, 0 mph,29.73, 0.0 in,2022-10-01,2022-10-01 05:00:00
1714,05:30:00,79,77,94,14,1, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 05:30:00
1715,06:00:00,79,77,94,14,2, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 06:00:00
1716,06:30:00,81,77,89,14,2, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 06:30:00
1717,07:00:00,81,77,89,3,3, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 07:00:00
1718,07:30:00,82,79,89,14,3, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 07:30:00
1719,08:00:00,82,79,89,13,7, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 08:00:00
1720,08:30:00,84,77,79,17,8, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 08:30:00
1721,09:00:00,84,77,79,17,6, 0 mph,29.82, 0.0 in,2022-10-01,2022-10-01 09:00:00
1722,09:30:00,86,75,70,17,9, 0 mph,29.82, 0.0 in,2022-10-01,2022-10-01 09:30:00
1723,10:00:00,86,75,70,17,10, 0 mph,29.82, 0.0 in,2022-10-01,2022-10-01 10:00:00
1724,10:30:00,88,79,75,15,6, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 10:30:00
1725,11:00:00,88,79,75,15,10, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 11:00:00
1726,11:30:00,88,77,70,17,8, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 11:30:00
1727,12:00:00,88,77,70,15,9, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 12:00:00
1728,12:30:00,88,79,75,17,7, 0 mph,29.73, 0.0 in,2022-10-01,2022-10-01 12:30:00
1729,13:00:00,88,77,70,17,8, 0 mph,29.73, 0.0 in,2022-10-01,2022-10-01 13:00:00
1730,13:30:00,90,79,70,14,3, 0 mph,29.7, 0.0 in,2022-10-01,2022-10-01 13:30:00
1731,14:00:00,91,77,63,15,7, 0 mph,29.7, 0.0 in,2022-10-01,2022-10-01 14:00:00
1732,14:30:00,90,77,66,16,5, 0 mph,29.67, 0.0 in,2022-10-01,2022-10-01 14:30:00
1733,15:00:00,91,79,66,16,5, 0 mph,29.67, 0.0 in,2022-10-01,2022-10-01 15:00:00
1734,15:30:00,90,75,62,15,5, 0 mph,29.67, 0.0 in,2022-10-01,2022-10-01 15:30:00
1735,16:00:00,82,77,84,9,17, 32 mph,29.7, 0.0 in,2022-10-01,2022-10-01 16:00:00
1736,16:30:00,77,77,100,10,17, 0 mph,29.7, 0.0 in,2022-10-01,2022-10-01 16:30:00
1737,17:00:00,75,75,100,10,7, 0 mph,29.7, 0.0 in,2022-10-01,2022-10-01 17:00:00
1738,17:30:00,77,75,94,10,5, 0 mph,29.7, 0.0 in,2022-10-01,2022-10-01 17:30:00
1739,18:00:00,77,77,100,14,3, 0 mph,29.73, 0.0 in,2022-10-01,2022-10-01 18:00:00
1740,18:30:00,79,77,94,17,5, 0 mph,29.73, 0.0 in,2022-10-01,2022-10-01 18:30:00
1741,19:00:00,79,77,94,13,8, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 19:00:00
1742,19:30:00,79,77,94,17,8, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 19:30:00
1743,20:00:00,77,75,94,17,5, 0 mph,29.76, 0.0 in,2022-10-01,2022-10-01 20:00:00
1744,20:30:00,77,77,100,14,2, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 20:30:00
1745,21:00:00,77,75,94,14,1, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 21:00:00
1746,21:30:00,77,77,100,14,1, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 21:30:00
1747,22:00:00,77,77,100,14,1, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 22:00:00
1748,22:30:00,79,77,94,14,1, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 22:30:00
1749,23:00:00,77,77,100,14,2, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 23:00:00
1750,23:30:00,77,77,100,14,3, 0 mph,29.79, 0.0 in,2022-10-01,2022-10-01 23:30:00
1751,00:00:00,77,77,100,13,6, 0 mph,29.64, 0.0 in,2022-09-29,2022-09-29 00:00:00
1752,00:30:00,77,77,100,13,8, 0 mph,29.64, 0.0 in,2022-09-29,2022-09-29 00:30:00
1753,01:00:00,77,75,94,13,12, 0 mph,29.64, 0.0 in,2022-09-29,2022-09-29 01:00:00
1754,01:30:00,75,75,100,13,13, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 01:30:00
1755,02:00:00,75,75,100,17,10, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 02:00:00
1756,02:30:00,75,75,100,13,9, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 02:30:00
1757,03:00:00,75,75,100,13,6, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 03:00:00
1758,03:30:00,75,75,100,13,6, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 03:30:00
1759,04:00:00,75,75,100,12,7, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 04:00:00
1760,04:30:00,75,75,100,12,6, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 04:30:00
1761,05:00:00,75,75,100,12,6, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 05:00:00
1762,05:30:00,75,75,100,9,5, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 05:30:00
1763,06:00:00,77,75,94,9,7, 0 mph,29.64, 0.0 in,2022-09-29,2022-09-29 06:00:00
1764,06:30:00,77,75,94,9,8, 0 mph,29.64, 0.0 in,2022-09-29,2022-09-29 06:30:00
1765,07:00:00,77,77,100,9,9, 0 mph,29.67, 0.0 in,2022-09-29,2022-09-29 07:00:00
1766,07:30:00,79,77,94,12,8, 0 mph,29.67, 0.0 in,2022-09-29,2022-09-29 07:30:00
1767,08:00:00,79,77,94,12,12, 0 mph,29.7, 0.0 in,2022-09-29,2022-09-29 08:00:00
1768,08:30:00,79,77,94,12,12, 0 mph,29.7, 0.0 in,2022-09-29,2022-09-29 08:30:00
1769,09:00:00,79,77,94,12,8, 0 mph,29.7, 0.0 in,2022-09-29,2022-09-29 09:00:00
1770,09:30:00,79,77,94,12,9, 0 mph,29.7, 0.0 in,2022-09-29,2022-09-29 09:30:00
1771,10:00:00,79,77,94,13,9, 0 mph,29.7, 0.0 in,2022-09-29,2022-09-29 10:00:00
1772,10:30:00,79,77,94,13,10, 0 mph,29.7, 0.0 in,2022-09-29,2022-09-29 10:30:00
1773,11:00:00,79,75,89,13,9, 0 mph,29.7, 0.0 in,2022-09-29,2022-09-29 11:00:00
1774,11:30:00,81,75,84,13,6, 0 mph,29.67, 0.0 in,2022-09-29,2022-09-29 11:30:00
1775,12:00:00,81,77,89,12,8, 0 mph,29.67, 0.0 in,2022-09-29,2022-09-29 12:00:00
1776,12:30:00,82,79,89,13,9, 0 mph,29.64, 0.0 in,2022-09-29,2022-09-29 12:30:00
1777,13:00:00,86,79,79,13,10, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 13:00:00
1778,13:30:00,86,77,74,17,13, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 13:30:00
1779,14:00:00,86,77,74,13,15, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 14:00:00
1780,14:30:00,86,77,74,13,14, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 14:30:00
1781,15:00:00,84,75,74,17,15, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 15:00:00
1782,15:30:00,86,77,74,13,12, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 15:30:00
1783,16:00:00,86,77,74,17,12, 0 mph,29.61, 0.0 in,2022-09-29,2022-09-29 16:00:00
1784,16:30:00,77,75,94,17,22, 48 mph,29.64, 0.0 in,2022-09-29,2022-09-29 16:30:00
1785,17:00:00,77,75,94,17,13, 0 mph,29.64, 0.0 in,2022-09-29,2022-09-29 17:00:00
1786,17:30:00,77,77,100,12,9, 0 mph,29.64, 0.0 in,2022-09-29,2022-09-29 17:30:00
1787,18:00:00,77,75,94,13,6, 0 mph,29.67, 0.0 in,2022-09-29,2022-09-29 18:00:00
1788,18:30:00,77,75,94,17,5, 0 mph,29.67, 0.0 in,2022-09-29,2022-09-29 18:30:00
1789,19:00:00,77,75,94,17,5, 0 mph,29.7, 0.0 in,2022-09-29,2022-09-29 19:00:00
1790,19:30:00,79,77,94,13,6, 0 mph,29.7, 0.0 in,2022-09-29,2022-09-29 19:30:00
1791,20:00:00,77,77,100,17,7, 0 mph,29.7, 0.0 in,2022-09-29,2022-09-29 20:00:00
